date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2013-09-19,75.72,75.72,74.75,74.94,1145576,1145576,-0.35,-0.465,75.1411,"Sep 19, 13",-0.07981335952848723
2013-09-20,75.21,75.41,73.94,74.01,1558708,1558708,-0.93,-1.241,74.5844,"Sep 20, 13",-0.09123280943025532
2013-09-23,74.09,74.29,73.6,73.93,1425074,1425074,-0.08,-0.108,74.015,"Sep 23, 13",-0.09221512770137513
2013-09-24,74.58,74.85,74.27,74.38,914350,914350,0.45,0.609,74.5342,"Sep 24, 13",-0.08668958742632615
2013-09-25,75.44,75.87,75.16,75.27,1266122,1266122,0.89,1.197,75.4007,"Sep 25, 13",-0.0757612966601179
2013-09-26,74.75,74.95,74.32,74.6,1038978,1038978,-0.67,-0.89,74.7285,"Sep 26, 13",-0.0839882121807466
2013-09-27,74.56,74.86,74.26,74.36,1604720,1604720,-0.24,-0.322,74.5156,"Sep 27, 13",-0.08693516699410607
2013-09-30,73.91,74.12,73.66,73.92,1033860,1033860,-0.44,-0.592,73.8556,"Sep 30, 13",-0.09233791748526518
2013-10-01,73.85,74.41,73.61,73.87,1147978,1147978,-0.05,-0.068,73.9523,"Oct 1, 13",-0.09295186640471505
2013-10-02,74.38,74.78,73.7,74.78,894294,894294,0.91,1.232,74.4151,"Oct 2, 13",-0.08177799607072687
2013-10-03,74.6,74.61,73.72,74.12,544940,544940,-0.66,-0.883,74.1346,"Oct 3, 13",-0.08988212180746553
2013-10-04,73.49,73.66,73.29,73.44,622716,622716,-0.68,-0.917,73.4573,"Oct 4, 13",-0.09823182711198429
2013-10-07,71.9,72.03,71.39,71.47,1459965,1459965,-1.97,-2.682,71.7507,"Oct 7, 13",-0.1224214145383104
2013-10-08,71.52,71.5784,70.91,70.94,933621,933621,-0.53,-0.742,71.2837,"Oct 8, 13",-0.12892927308447938
2013-10-09,71.07,71.41,70.2,71.36,1263456,1263456,0.42,0.592,69.1621,"Oct 9, 13",-0.12377210216110018
2013-10-10,72.51,72.64,71.9,72.22,1252891,1252891,0.86,1.205,72.2162,"Oct 10, 13",-0.11321218074656188
2013-10-11,73.36,73.76,72.85,73.75,1460372,1460372,1.53,2.119,84.6608,"Oct 11, 13",-0.09442534381139486
2013-10-14,73.08,73.52,72.93,73.4,626164,626164,-0.35,-0.475,73.1654,"Oct 14, 13",-0.09872298624754411
2013-10-15,72.49,72.86,72.32,72.33,1112888,1112888,-1.07,-1.458,72.5613,"Oct 15, 13",-0.1118614931237721
2013-10-16,72.5,73.11,72.42,73.08,1077266,1077266,0.75,1.037,72.6827,"Oct 16, 13",-0.10265225933202357
2013-10-17,72.82,72.89,72.38,72.89,1419269,1419269,-0.19,-0.26,72.7225,"Oct 17, 13",-0.10498526522593317
2013-10-18,72.12,74.54,72.06,73.75,2655479,2655479,0.86,1.18,73.337,"Oct 18, 13",-0.09442534381139486
2013-10-21,77.35,77.59,76.14,76.41,3373320,3373320,2.66,3.607,76.9299,"Oct 21, 13",-0.061763261296660134
2013-10-22,78.17,79.36,78.04,78.97,3308114,3308114,2.56,3.35,78.5904,"Oct 22, 13",-0.030329076620825134
2013-10-23,78.35,78.78,78.03,78.55,1557419,1557419,-0.42,-0.532,78.4772,"Oct 23, 13",-0.03548624754420433
2013-10-24,78.8,78.83,78.29,78.46,708669,708669,-0.09,-0.115,78.4891,"Oct 24, 13",-0.0365913555992142
2013-10-25,79.81,79.89,79.03,79.45,1996566,1996566,0.99,1.262,79.5003,"Oct 25, 13",-0.024435166994106028
2013-10-28,80.02,80.02,79.44,79.79,730340,730340,0.34,0.428,79.8093,"Oct 28, 13",-0.020260314341846653
2013-10-29,79.76,79.9,79.09,79.09,772311,772311,-0.7,-0.877,79.386,"Oct 29, 13",-0.028855599214145315
2013-10-30,79.39,79.64,78.48,78.8,758036,758036,-0.29,-0.367,79.1016,"Oct 30, 13",-0.03241650294695482
2013-10-31,78.81,78.8899,78.31,78.35,697239,697239,-0.45,-0.571,78.586,"Oct 31, 13",-0.03794204322200397
2013-11-01,78.14,78.4,77.62,77.8,813747,813747,-0.55,-0.702,77.9406,"Nov 1, 13",-0.04469548133595286
2013-11-04,78.12,78.57,78,78.53,359564,359564,0.73,0.938,78.3727,"Nov 4, 13",-0.03573182711198424
